Data,Turno Inicio,Turno Fim,Hora Inicio,Hora Fim,Máquina,Motivo Parada,Ferramenta,Custo Hora Máquina
2023-05-04,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 11,Ajuste,Fer G,315
2023-04-04,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 10,Falta de Energia,Fer E,220
2023-11-16,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 3,Setup,Fer G,150
2023-10-23,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 13,Manutenção Elétrica,Fer I,315
2023-05-10,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 14,Periféricos,Fer Q,315
2023-02-14,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 6,Limpeza,Fer P,220
2023-04-12,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 1,Manutenção Ferramenta,Fer L,150
2023-07-04,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 13,Falta de Energia,Fer G,315
2023-12-29,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 9,Falta de Energia,Fer D,220
2023-07-16,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 7,Manutenção Elétrica,Fer E,220
2023-03-12,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 6,Setup,Fer I,220
2023-11-27,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 1,Limpeza,Fer J,150
2023-09-05,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 5,Manutenção Ferramenta,Fer I,150
2023-06-24,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 6,Manutenção Ferramenta,Fer B,220
2023-03-01,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 8,Limpeza,Fer T,220
2023-06-04,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 13,Ajuste,Fer T,315
2023-12-28,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 9,Ajuste,Fer P,220
2023-11-13,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 1,Falta Operador,Fer E,150
2023-03-26,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 10,Ajuste,Fer F,220
2023-09-07,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 5,Manutenção Mecânica,Fer I,150
2023-11-29,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 9,Falta de Energia,Fer G,220
2023-08-23,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 8,Periféricos,Fer H,220
2023-09-30,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 7,Falta de Energia,Fer M,220
2023-11-02,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 2,Periféricos,Fer Q,150
2023-02-24,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 11,Manutenção Ferramenta,Fer B,315
2023-03-09,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 2,Setup,Fer B,150
2023-03-24,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 10,Falta de Energia,Fer K,220
2023-10-11,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 12,Falta de Energia,Fer O,315
2023-04-20,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 9,Falta de Energia,Fer O,220
2023-09-17,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 5,Falta de Energia,Fer G,150
2023-07-01,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 15,Manutenção Elétrica,Fer G,315
2023-05-06,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 3,Manutenção Elétrica,Fer T,150
2023-07-07,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 15,Limpeza,Fer C,315
2023-07-12,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 3,Ajuste,Fer G,150
2023-04-03,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 15,Ajuste,Fer K,315
2023-05-14,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 10,Manutenção Elétrica,Fer O,220
2023-11-19,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 1,Periféricos,Fer I,150
2023-10-27,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 15,Falta Operador,Fer G,315
2023-11-05,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 7,Manutenção Mecânica,Fer K,220
2023-08-16,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 3,Setup,Fer Q,150
2023-08-04,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 9,Manutenção Ferramenta,Fer O,220
2023-09-28,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 9,Manutenção Elétrica,Fer N,220
2023-08-16,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 2,Manutenção Elétrica,Fer R,150
2023-05-25,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 9,Manutenção Elétrica,Fer E,220
2023-07-11,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 12,Ajuste,Fer B,315
2023-08-20,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 13,Ajuste,Fer I,315
2023-06-29,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 15,Falta Operador,Fer S,315
2023-04-05,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 11,Manutenção Elétrica,Fer M,315
2023-08-07,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 8,Falta Operador,Fer K,220
2023-10-05,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 5,Manutenção Ferramenta,Fer N,150
2023-12-01,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 9,Manutenção Ferramenta,Fer L,220
2023-10-02,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 11,Manutenção Mecânica,Fer F,315
2023-03-26,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 2,Periféricos,Fer I,150
2023-02-20,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 7,Falta Operador,Fer H,220
2023-07-02,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 10,Ajuste,Fer R,220
2023-05-22,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 14,Periféricos,Fer D,315
2023-01-18,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 14,Setup,Fer L,315
2023-06-18,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 8,Falta de Energia,Fer I,220
2023-12-12,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 3,Manutenção Ferramenta,Fer L,150
2023-07-05,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 2,Manutenção Elétrica,Fer N,150
2023-11-20,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 7,Manutenção Ferramenta,Fer I,220
2023-10-24,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 7,Manutenção Ferramenta,Fer M,220
2023-01-22,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 2,Ajuste,Fer D,150
2023-10-05,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 11,Setup,Fer I,315
2023-03-21,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 10,Periféricos,Fer B,220
2023-11-25,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 13,Manutenção Elétrica,Fer C,315
2023-03-10,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 9,Periféricos,Fer M,220
2023-03-09,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 14,Manutenção Elétrica,Fer H,315
2023-08-31,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 13,Manutenção Mecânica,Fer E,315
2023-12-08,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 10,Manutenção Elétrica,Fer S,220
2023-08-28,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 10,Periféricos,Fer E,220
2023-10-04,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 8,Setup,Fer L,220
2023-03-24,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 15,Periféricos,Fer Q,315
2023-05-21,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 11,Periféricos,Fer N,315
2023-10-15,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 3,Manutenção Elétrica,Fer P,150
2023-05-22,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 8,Ajuste,Fer N,220
2023-06-13,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 1,Manutenção Elétrica,Fer J,150
2023-12-21,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 5,Setup,Fer N,150
2023-12-04,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 9,Ajuste,Fer C,220
2023-02-22,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 5,Manutenção Ferramenta,Fer O,150
2023-12-07,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 15,Manutenção Ferramenta,Fer H,315
2023-11-28,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 4,Limpeza,Fer E,150
2023-06-10,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 15,Falta Operador,Fer R,315
2023-12-17,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 8,Manutenção Ferramenta,Fer D,220
2023-01-30,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 12,Ajuste,Fer N,315
2023-10-06,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 12,Ajuste,Fer L,315
2023-12-24,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 13,Setup,Fer P,315
2023-09-18,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 13,Manutenção Ferramenta,Fer C,315
2023-10-07,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 5,Ajuste,Fer J,150
2023-10-24,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 2,Falta Operador,Fer J,150
2023-09-09,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 9,Periféricos,Fer L,220
2023-06-20,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 14,Periféricos,Fer E,315
2023-03-27,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 9,Setup,Fer D,220
2023-09-07,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 7,Limpeza,Fer G,220
2023-11-04,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 6,Manutenção Elétrica,Fer C,220
2023-02-14,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 9,Manutenção Elétrica,Fer E,220
2023-08-26,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 5,Manutenção Ferramenta,Fer I,150
2023-12-23,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 4,Falta Operador,Fer G,150
2023-08-10,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 13,Manutenção Mecânica,Fer T,315
2023-08-09,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 13,Manutenção Mecânica,Fer S,315
2023-06-21,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 7,Falta de Energia,Fer C,220
2023-01-24,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 1,Limpeza,Fer Q,150
2023-10-21,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 1,Ajuste,Fer I,150
2023-12-27,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 13,Manutenção Ferramenta,Fer Q,315
2023-07-05,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 10,Ajuste,Fer O,220
2023-11-13,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 14,Manutenção Ferramenta,Fer O,315
2023-01-31,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 4,Limpeza,Fer B,150
2023-10-14,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 11,Ajuste,Fer P,315
2023-09-07,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 7,Falta de Energia,Fer A,220
2023-11-21,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 6,Manutenção Elétrica,Fer R,220
2023-12-01,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 14,Manutenção Elétrica,Fer S,315
2023-10-23,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 11,Ajuste,Fer N,315
2023-08-07,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 3,Falta Operador,Fer R,150
2023-01-01,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 7,Falta de Energia,Fer B,220
2023-12-16,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 1,Ajuste,Fer I,150
2023-07-11,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 5,Manutenção Elétrica,Fer D,150
2023-03-02,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 12,Setup,Fer M,315
2023-12-20,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 3,Setup,Fer Q,150
2023-06-29,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 1,Limpeza,Fer O,150
2023-06-26,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 11,Ajuste,Fer I,315
2023-04-01,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 14,Limpeza,Fer C,315
2023-09-28,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 2,Manutenção Mecânica,Fer D,150
2023-06-17,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 3,Falta de Energia,Fer E,150
2023-05-01,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 15,Manutenção Mecânica,Fer Q,315
2023-12-20,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 14,Manutenção Mecânica,Fer D,315
2023-05-03,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 6,Periféricos,Fer T,220
2023-06-18,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 9,Manutenção Ferramenta,Fer L,220
2023-12-07,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 5,Falta de Energia,Fer H,150
2023-07-29,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 11,Limpeza,Fer S,315
2023-12-03,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 7,Falta de Energia,Fer E,220
2023-01-21,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 1,Manutenção Ferramenta,Fer S,150
2023-06-05,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 15,Manutenção Elétrica,Fer C,315
2023-08-12,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 12,Ajuste,Fer M,315
2023-10-24,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 3,Manutenção Ferramenta,Fer Q,150
2023-01-25,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 12,Manutenção Elétrica,Fer P,315
2023-06-24,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 2,Manutenção Ferramenta,Fer O,150
2023-08-29,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 10,Falta Operador,Fer P,220
2023-10-15,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 8,Falta Operador,Fer H,220
2023-10-06,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 7,Falta de Energia,Fer G,220
2023-08-10,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 13,Limpeza,Fer N,315
2023-12-04,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 3,Manutenção Ferramenta,Fer D,150
2023-09-28,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 15,Falta Operador,Fer P,315
2023-09-06,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 2,Limpeza,Fer S,150
2023-10-01,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 5,Periféricos,Fer L,150
2023-01-12,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 9,Limpeza,Fer Q,220
2023-06-27,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 4,Setup,Fer I,150
2023-03-09,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 11,Manutenção Ferramenta,Fer E,315
2023-06-03,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 4,Manutenção Elétrica,Fer B,150
2023-05-24,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 12,Manutenção Ferramenta,Fer M,315
2023-10-04,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 7,Falta de Energia,Fer Q,220
2023-06-05,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 3,Manutenção Elétrica,Fer C,150
2023-04-13,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 8,Limpeza,Fer I,220
2023-06-29,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 12,Falta Operador,Fer C,315
2023-01-15,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 10,Setup,Fer C,220
2023-10-12,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 6,Manutenção Mecânica,Fer L,220
2023-06-03,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 9,Ajuste,Fer N,220
2023-09-13,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 8,Manutenção Mecânica,Fer E,220
2023-05-05,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 6,Falta de Energia,Fer S,220
2023-11-30,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 4,Manutenção Elétrica,Fer B,150
2023-07-31,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 12,Manutenção Ferramenta,Fer O,315
2023-08-10,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 8,Manutenção Mecânica,Fer D,220
2023-04-01,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 10,Falta Operador,Fer K,220
2023-03-15,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 2,Falta Operador,Fer Q,150
2023-04-09,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 12,Ajuste,Fer A,315
2023-06-10,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 4,Ajuste,Fer H,150
2023-09-26,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 8,Falta Operador,Fer A,220
2023-06-03,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 8,Falta Operador,Fer T,220
2023-04-19,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 15,Manutenção Mecânica,Fer I,315
2023-07-17,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 4,Manutenção Ferramenta,Fer J,150
2023-07-08,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 4,Manutenção Elétrica,Fer A,150
2023-08-10,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 13,Setup,Fer K,315
2023-02-11,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 13,Ajuste,Fer D,315
2023-07-11,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 13,Setup,Fer C,315
2023-02-16,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 9,Falta de Energia,Fer O,220
2023-11-24,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 7,Falta Operador,Fer T,220
2023-12-09,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 8,Setup,Fer E,220
2023-01-25,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 7,Falta Operador,Fer E,220
2023-05-16,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 12,Limpeza,Fer N,315
2023-01-19,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 13,Limpeza,Fer A,315
2023-05-19,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 4,Limpeza,Fer T,150
2023-01-09,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 10,Falta de Energia,Fer E,220
2023-09-28,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 6,Ajuste,Fer B,220
2023-11-22,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 2,Ajuste,Fer Q,150
2023-07-11,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 9,Periféricos,Fer E,220
2023-04-12,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 2,Manutenção Mecânica,Fer N,150
2023-05-23,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 5,Falta de Energia,Fer K,150
2023-05-18,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 1,Falta de Energia,Fer P,150
2023-09-20,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 12,Manutenção Mecânica,Fer T,315
2023-12-30,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 15,Limpeza,Fer A,315
2023-05-06,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 1,Limpeza,Fer M,150
2023-07-08,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 13,Manutenção Elétrica,Fer A,315
2023-10-08,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 7,Ajuste,Fer F,220
2023-06-12,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 1,Ajuste,Fer A,150
2023-04-04,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 4,Limpeza,Fer A,150
2023-07-06,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 4,Manutenção Mecânica,Fer P,150
2023-10-02,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 15,Limpeza,Fer R,315
2023-05-14,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 5,Falta de Energia,Fer B,150
2023-05-09,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 9,Ajuste,Fer C,220
2023-05-31,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 1,Falta de Energia,Fer T,150
2023-11-04,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 11,Manutenção Elétrica,Fer P,315
2023-05-20,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 4,Manutenção Ferramenta,Fer S,150
2023-10-16,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 12,Limpeza,Fer C,315
2023-07-01,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 2,Periféricos,Fer G,150
2023-04-24,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 4,Falta Operador,Fer P,150
2023-04-12,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 5,Setup,Fer E,150
2023-12-31,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 4,Falta de Energia,Fer D,150
2023-04-04,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 5,Periféricos,Fer T,150
2023-10-17,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 14,Setup,Fer L,315
2023-09-11,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 9,Limpeza,Fer N,220
2023-06-27,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 14,Manutenção Mecânica,Fer L,315
2023-12-28,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 8,Falta de Energia,Fer C,220
2023-06-04,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 14,Manutenção Mecânica,Fer N,315
2023-05-23,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 7,Limpeza,Fer K,220
2023-09-25,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 15,Manutenção Mecânica,Fer H,315
2023-08-24,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 13,Periféricos,Fer G,315
2023-09-12,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 5,Manutenção Ferramenta,Fer G,150
2023-10-03,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 15,Manutenção Elétrica,Fer I,315
2023-12-15,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 9,Manutenção Ferramenta,Fer G,220
2023-07-22,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 10,Falta Operador,Fer P,220
2023-10-10,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 4,Falta de Energia,Fer E,150
2023-01-31,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 13,Manutenção Ferramenta,Fer Q,315
2023-09-24,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 1,Manutenção Mecânica,Fer I,150
2023-01-20,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 7,Manutenção Ferramenta,Fer M,220
2023-03-05,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 15,Manutenção Mecânica,Fer S,315
2023-04-16,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 2,Periféricos,Fer G,150
2023-03-30,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 12,Periféricos,Fer K,315
2023-05-23,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 15,Falta Operador,Fer E,315
2023-07-30,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 8,Falta de Energia,Fer M,220
2023-06-06,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 4,Manutenção Elétrica,Fer F,150
2023-10-05,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 8,Periféricos,Fer F,220
2023-11-01,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 8,Manutenção Mecânica,Fer J,220
2023-03-23,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 6,Setup,Fer E,220
2023-02-18,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 14,Ajuste,Fer T,315
2023-10-06,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 2,Manutenção Ferramenta,Fer M,150
2023-08-02,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 12,Falta Operador,Fer R,315
2023-05-01,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 8,Manutenção Ferramenta,Fer M,220
2023-10-09,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 3,Falta Operador,Fer K,150
2023-11-19,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 8,Manutenção Ferramenta,Fer N,220
2023-06-16,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 7,Falta de Energia,Fer K,220
2023-07-12,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 7,Setup,Fer Q,220
2023-06-12,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 15,Manutenção Ferramenta,Fer T,315
2023-01-28,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 3,Limpeza,Fer J,150
2023-04-27,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 12,Falta de Energia,Fer T,315
2023-03-07,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 5,Periféricos,Fer D,150
2023-04-11,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 7,Manutenção Ferramenta,Fer C,220
2023-02-06,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 4,Manutenção Elétrica,Fer P,150
2023-06-19,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 1,Manutenção Mecânica,Fer O,150
2023-03-30,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 7,Limpeza,Fer O,220
2023-10-30,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 7,Falta Operador,Fer C,220
2023-12-24,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 4,Falta Operador,Fer L,150
2023-12-22,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 10,Manutenção Mecânica,Fer Q,220
2023-03-11,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 10,Manutenção Mecânica,Fer M,220
2023-05-05,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 14,Manutenção Elétrica,Fer L,315
2023-01-12,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 10,Manutenção Elétrica,Fer A,220
2023-10-11,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 4,Manutenção Ferramenta,Fer J,150
2023-07-16,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 13,Manutenção Mecânica,Fer O,315
2023-02-08,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 8,Manutenção Elétrica,Fer R,220
2023-06-04,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 5,Ajuste,Fer P,150
2023-05-27,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 9,Manutenção Ferramenta,Fer B,220
2023-09-30,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 11,Periféricos,Fer N,315
2023-12-01,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 3,Ajuste,Fer D,150
